Run ID,Meta-level Policy,Pretrained Percentile,Number of Steps,Return
,AStar,1.0,8,0.0
,AStar,1.0,14,0.0
,AStar,1.0,8,0.0
,AStar,1.0,6,0.0
,AStar,1.0,7,0.0
,AStar,1.0,14,0.0
,AStar,1.0,33,0.0
,AStar,1.0,76,0.0
,AStar,1.0,8,0.0
,AStar,1.0,7,0.0
,AStar,1.0,4,0.0
,AStar,1.0,18,0.0
,AStar,1.0,9,0.0
,AStar,1.0,7,0.0
,AStar,1.0,4,0.0
,AStar,1.0,12,0.0
,AStar,1.0,6,0.0
,AStar,1.0,13,0.0
,AStar,1.0,7,0.0
,AStar,1.0,23,0.0
,AStar,1.0,10,0.0
,AStar,1.0,11,0.0
,AStar,1.0,5,0.0
,AStar,1.0,5,0.0
,AStar,1.0,73,0.0
,AStar,1.0,6,0.0
,AStar,1.0,10,0.0
,AStar,1.0,3,0.0
,AStar,1.0,12,0.0
,AStar,1.0,5,0.0
,AStar,1.0,5,0.0
,AStar,1.0,6,0.0
,AStar,1.0,3,0.0
,AStar,1.0,7,0.0
,AStar,1.0,1,0.0
,AStar,1.0,19,0.0
,AStar,1.0,6,0.0
,AStar,1.0,18,0.0
,AStar,1.0,7,0.0
,AStar,1.0,15,0.0
,AStar,1.0,36,0.0
,AStar,1.0,16,0.0
,AStar,1.0,5,0.0
,AStar,1.0,6,0.0
,AStar,1.0,25,0.0
,AStar,1.0,23,0.0
,AStar,1.0,7,0.0
,AStar,1.0,2,0.0
,AStar,1.0,7,0.0
,AStar,1.0,7,0.0
,AStar,1.0,11,0.0
,AStar,1.0,20,0.0
,AStar,1.0,6,0.0
,AStar,1.0,28,0.0
,AStar,1.0,1,0.0
,AStar,1.0,36,0.0
,AStar,1.0,12,0.0
,AStar,1.0,11,0.0
,AStar,1.0,2,0.0
,AStar,1.0,15,0.0
,AStar,1.0,3,0.0
,AStar,1.0,8,0.0
,AStar,1.0,23,0.0
,AStar,1.0,15,0.0
,AStar,1.0,126,0.0
,AStar,1.0,21,0.0
,AStar,1.0,2,0.0
,AStar,1.0,8,0.0
,AStar,1.0,8,0.0
,AStar,1.0,4,0.0
,AStar,1.0,6,0.0
,AStar,1.0,4,0.0
,AStar,1.0,28,0.0
,AStar,1.0,6,0.0
,AStar,1.0,110,0.0
,AStar,1.0,9,0.0
,AStar,1.0,47,1.0
,AStar,1.0,11,0.0
,AStar,1.0,11,0.0
,AStar,1.0,8,0.0
,AStar,1.0,82,2.0
,AStar,1.0,15,0.0
,AStar,1.0,26,0.0
,AStar,1.0,7,0.0
,AStar,1.0,26,0.0
,AStar,1.0,1,0.0
,AStar,1.0,23,0.0
,AStar,1.0,7,0.0
,AStar,1.0,10,0.0
,AStar,1.0,13,0.0
,AStar,1.0,7,0.0
,AStar,1.0,13,0.0
,AStar,1.0,7,0.0
,AStar,1.0,10,0.0
,AStar,1.0,16,0.0
,AStar,1.0,8,0.0
,AStar,1.0,12,0.0
,AStar,1.0,8,0.0
,AStar,1.0,17,0.0
,AStar,1.0,8,0.0
,AStar,1.0,6,0.0
,AStar,1.0,5,0.0
,AStar,1.0,2,0.0
,AStar,1.0,7,0.0
,AStar,1.0,10,0.0
,AStar,1.0,6,0.0
,AStar,1.0,13,0.0
,AStar,1.0,7,0.0
,AStar,1.0,7,0.0
,AStar,1.0,8,0.0
,AStar,1.0,4,0.0
,AStar,1.0,14,0.0
,AStar,1.0,25,0.0
,AStar,1.0,41,0.0
,AStar,1.0,500,0.0
,AStar,1.0,7,0.0
,AStar,1.0,8,0.0
,AStar,1.0,5,0.0
,AStar,1.0,7,0.0
,AStar,1.0,10,0.0
,AStar,1.0,11,0.0
,AStar,1.0,70,1.0
,AStar,1.0,89,1.0
,AStar,1.0,3,0.0
,AStar,1.0,4,0.0
,AStar,1.0,73,0.0
,AStar,1.0,25,1.0
,AStar,1.0,9,0.0
,AStar,1.0,5,0.0
,AStar,1.0,5,0.0
,AStar,1.0,91,0.0
,AStar,1.0,4,0.0
,AStar,1.0,6,0.0
,AStar,1.0,500,0.0
,AStar,1.0,8,0.0
,AStar,1.0,5,0.0
,AStar,1.0,14,0.0
,AStar,1.0,489,0.0
,AStar,1.0,8,0.0
,Instant Terminate,1.0,1,0.0
,Instant Terminate,1.0,2,0.0
,Instant Terminate,1.0,3,0.0
,Instant Terminate,1.0,2,0.0
,Instant Terminate,1.0,13,0.0
,Instant Terminate,1.0,18,0.0
,Instant Terminate,1.0,2,0.0
,Instant Terminate,1.0,24,1.0
,Instant Terminate,1.0,31,0.0
,Instant Terminate,1.0,34,12.0
,Instant Terminate,1.0,36,1.0
,Instant Terminate,1.0,38,1.0
,Instant Terminate,1.0,4,0.0
,Instant Terminate,1.0,41,1.0
,Instant Terminate,1.0,2,0.0
,Instant Terminate,1.0,4,0.0
,Instant Terminate,1.0,20,11.0
,Instant Terminate,1.0,1,0.0
,Instant Terminate,1.0,1,0.0
,Instant Terminate,1.0,39,11.0
,Instant Terminate,1.0,17,0.0
,Instant Terminate,1.0,32,1.0
,Instant Terminate,1.0,4,0.0
,Instant Terminate,1.0,33,0.0
,Instant Terminate,1.0,30,11.0
,Instant Terminate,1.0,2,0.0
,Instant Terminate,1.0,65,2.0
,Instant Terminate,1.0,85,13.0
,Instant Terminate,1.0,25,11.0
,Instant Terminate,1.0,1,0.0
,Instant Terminate,1.0,11,0.0
,Instant Terminate,1.0,34,0.0
,Instant Terminate,1.0,2,0.0
,Instant Terminate,1.0,24,1.0
,Instant Terminate,1.0,1,0.0
,Instant Terminate,1.0,54,11.0
,Instant Terminate,1.0,1,0.0
,Instant Terminate,1.0,2,0.0
,Instant Terminate,1.0,86,12.0
,Instant Terminate,1.0,1,0.0
,Instant Terminate,1.0,1,0.0
,Instant Terminate,1.0,29,1.0
,Instant Terminate,1.0,35,1.0
,Instant Terminate,1.0,38,0.0
,Instant Terminate,1.0,57,1.0
,Instant Terminate,1.0,1,0.0
,Instant Terminate,1.0,3,0.0
,Instant Terminate,1.0,1,0.0
,Instant Terminate,1.0,36,0.0
,Instant Terminate,1.0,127,3.0
,Instant Terminate,1.0,71,12.0
,Instant Terminate,1.0,2,0.0
,Instant Terminate,1.0,27,0.0
,Instant Terminate,1.0,97,2.0
,Instant Terminate,1.0,32,1.0
,Instant Terminate,1.0,1,0.0
,Instant Terminate,1.0,138,3.0
,Instant Terminate,1.0,53,1.0
,Instant Terminate,1.0,92,2.0
,Instant Terminate,1.0,1,0.0
,Instant Terminate,1.0,1,0.0
,Instant Terminate,1.0,26,0.0
,Instant Terminate,1.0,116,13.0
,Instant Terminate,1.0,7,0.0
