index,Run ID,Meta-level Policy,Pretrained Percentile,Number of Steps,Return,gpus,pretrained_runs_folder,pretrained_run,max_tree_size,n_envs,n_episodes,max_steps,no_video,video_fps,video_steps,Normalized Return,Environment,compute_meta_rewards,create_videos,render_plans,env,wandb_version,eval_interval,num_iterations,eval_steps,policy_save_interval,collect_steps,summary_interval,train_num_steps,train_batch_size,env_batch_size,num_learn_samples,root_dir,n_collect_envs,n_eval_envs,n_video_envs,expand_all_actions,meta_discount,meta_time_limit,seed,computational_rewards,max_cost_of_computation,finish_on_terminate,min_train_computation_steps,no_rewrite_rewards,ablate_state_tokenise,ablate_struc_tokenise,object_discount,agent,transformer_d_model,transformer_n_layers,transformer_n_heads,n_lstm_layers,pretrained_percentile,object_level_config,_wandb,min_computation_steps,create_intermediate_search_policies,action_repeats,agent_name,collect_steps_per_iteration,discount,epsilon,epsilon_decay_steps,epsilon_schedule,experience_batch_size,final_epsilon,frame_stack,grayscale,initial_collect_steps,initial_epsilon,learning_rate,max_epochs,metrics,model_config,name,optimiser_config,procgen_env_name,replay_buffer_capacity,run_dir,target_network_update_period,train_steps_per_epoch,video_seconds,pretrained_epoch,pretrained_return,pretrained_path,return,steps,n_computations,total_computational_cost,percentiles,baselines
10,,Random,1.0,87.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,Random,1.0,87.0,2.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.2702702702702703,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,Random,1.0,101.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,Random,1.0,116.0,2.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.2702702702702703,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,Random,1.0,116.0,5.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.35135135135135137,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,Random,1.0,123.0,5.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.35135135135135137,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,Random,1.0,144.0,3.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.2972972972972973,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,Random,1.0,159.0,5.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.35135135135135137,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,Random,1.0,166.0,3.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.2972972972972973,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,Random,1.0,166.0,3.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.2972972972972973,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,$A^*$,1.0,51.0,-4.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.10810810810810811,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,$A^*$,1.0,51.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,$A^*$,1.0,58.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,$A^*$,1.0,65.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,$A^*$,1.0,65.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,$A^*$,1.0,65.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,$A^*$,1.0,65.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,$A^*$,1.0,65.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,$A^*$,1.0,72.0,2.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.2702702702702703,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,$A^*$,1.0,72.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,$A^*$,1.0,80.0,-4.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.10810810810810811,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,$A^*$,1.0,80.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,$A^*$,1.0,87.0,2.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.2702702702702703,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,$A^*$,1.0,87.0,-3.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.13513513513513514,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,$A^*$,1.0,94.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,$A^*$,1.0,94.0,3.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.2972972972972973,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,$A^*$,1.0,94.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,$A^*$,1.0,108.0,2.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.2702702702702703,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,$A^*$,1.0,51.0,2.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.2702702702702703,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,$A^*$,1.0,72.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,$A^*$,1.0,37.0,-4.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.10810810810810811,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,$A^*$,1.0,72.0,3.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.2972972972972973,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,$A^*$,1.0,65.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,$A^*$,1.0,72.0,2.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.2702702702702703,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,$A^*$,1.0,65.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,$A^*$,1.0,72.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,$A^*$,1.0,65.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,$A^*$,1.0,94.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,$A^*$,1.0,159.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,$A^*$,1.0,58.0,2.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.2702702702702703,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,$A^*$,1.0,123.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,$A^*$,1.0,80.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,$A^*$,1.0,80.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,$A^*$,1.0,94.0,2.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.2702702702702703,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,$A^*$,1.0,101.0,-1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.1891891891891892,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,$A^*$,1.0,72.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,$A^*$,1.0,80.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,$A^*$,1.0,130.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,$A^*$,1.0,87.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,$A^*$,1.0,80.0,4.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.32432432432432434,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,$A^*$,1.0,58.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,$A^*$,1.0,80.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,$A^*$,1.0,87.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,$A^*$,1.0,223.0,-2.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.16216216216216217,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,$\hat{Q}^*$,1.0,44.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,$\hat{Q}^*$,1.0,51.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,$\hat{Q}^*$,1.0,58.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,$\hat{Q}^*$,1.0,65.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,$\hat{Q}^*$,1.0,65.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,$\hat{Q}^*$,1.0,72.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,$\hat{Q}^*$,1.0,72.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,$\hat{Q}^*$,1.0,72.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,$\hat{Q}^*$,1.0,80.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,$\hat{Q}^*$,1.0,80.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,$\hat{Q}^*$,1.0,87.0,-4.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.10810810810810811,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,$\hat{Q}^*$,1.0,87.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,$\hat{Q}^*$,1.0,87.0,-8.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.0,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,$\hat{Q}^*$,1.0,87.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,$\hat{Q}^*$,1.0,94.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,$\hat{Q}^*$,1.0,94.0,-3.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.13513513513513514,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,$\hat{Q}^*$,1.0,94.0,-8.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.0,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,$\hat{Q}^*$,1.0,101.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,$\hat{Q}^*$,1.0,144.0,1.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.24324324324324326,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,$\hat{Q}^*$,1.0,159.0,0.0,,runs,run-16833079943304386,64,20.0,20.0,500.0,,1.0,120.0,0.21621621621621623,FruitBot,False,False,False,fruitbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,fh62vnka/warm-star-314,RLTS,0.25,12.0,0.0,,,,64,,,,,,,0.0,BossFight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,fh62vnka/warm-star-314,RLTS,0.25,20.0,0.0,,,,64,,,,,,,0.0,BossFight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,fh62vnka/warm-star-314,RLTS,0.25,21.0,11.0,,,,64,,,,,,,0.7333333333333333,BossFight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,fh62vnka/warm-star-314,RLTS,0.25,28.0,11.0,,,,64,,,,,,,0.7333333333333333,BossFight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,fh62vnka/warm-star-314,RLTS,0.25,51.0,1.0,,,,64,,,,,,,0.06666666666666667,BossFight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,fh62vnka/warm-star-314,RLTS,0.25,55.0,1.0,,,,64,,,,,,,0.06666666666666667,BossFight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,fh62vnka/warm-star-314,RLTS,0.25,62.0,1.0,,,,64,,,,,,,0.06666666666666667,BossFight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,fh62vnka/warm-star-314,RLTS,0.25,69.0,13.0,,,,64,,,,,,,0.8666666666666667,BossFight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,fh62vnka/warm-star-314,RLTS,0.25,70.0,1.0,,,,64,,,,,,,0.06666666666666667,BossFight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,fh62vnka/warm-star-314,RLTS,0.25,100.0,12.0,,,,64,,,,,,,0.8,BossFight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,fh62vnka/warm-star-314,RLTS,0.25,100.0,2.0,,,,64,,,,,,,0.13333333333333333,BossFight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,fh62vnka/warm-star-314,RLTS,0.25,100.0,12.0,,,,64,,,,,,,0.8,BossFight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,fh62vnka/warm-star-314,RLTS,0.25,109.0,12.0,,,,64,,,,,,,0.8,BossFight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
